,LST,flaeche,buildup,imprevious,DGM,NDVI
1317,34.46948447000002,32.62922999988932,1.0,26.0,340.27099609375,0.5841761827468872
1324,32.00907974000003,153.42755810608674,0.0,14.0,376.6987609863281,0.5280622839927673
1327,39.53926263499999,160.3535754915732,1.0,100.0,287.552001953125,0.1982712745666504
1328,36.18903336500002,97.24293795844632,1.0,50.0,294.373779296875,0.4088324606418609
1330,34.72013927000002,79.8131134538463,0.0,46.0,373.6227722167969,0.5214633345603943
1342,33.73005281000002,83.53020439448747,0.0,22.0,357.26251220703125,0.5955899953842163
1348,34.07508294,80.84398704504684,0.0,15.0,333.0987548828125,0.6067582368850708
1352,35.189262515,177.93330989464062,1.0,42.0,329.1820068359375,0.5553485751152039
1355,31.726618365000007,118.72408279863303,0.0,15.0,317.7427673339844,0.6488096117973328
1362,34.58180440500003,270.7623183005173,1.0,99.0,303.9435119628906,0.3334884643554687
1365,34.16955321500004,0.0978067194727647,1.0,50.0,284.1492614746094,0.5041263103485107
1366,32.834246735000015,31.96385584208479,0.0,52.0,283.5357666015625,0.690763533115387
1368,34.60193274500001,156.97419810652482,1.0,31.0,309.1312561035156,0.63246089220047
1370,34.02058451000004,78.52961604718978,1.0,51.0,303.54327392578125,0.5298889875411987
1378,37.06717967000003,277.3261365043379,1.0,100.0,287.9522705078125,0.5943361520767212
1379,36.528176905000045,55.11842727897087,1.0,100.0,290.7275085449219,0.2921614646911621
1382,35.27756136500002,176.36042094937054,1.0,55.0,288.488525390625,0.5638121366500854
1385,35.98338249500003,85.64376424291525,1.0,72.0,293.8622741699219,0.4473796784877777
1387,33.77049937999999,183.6304610811144,1.0,56.0,366.1592712402344,0.3950172960758209
1389,31.673069385000037,24.681234296307792,0.0,28.0,358.31024169921875,0.6289873719215393
1393,33.570640155000035,115.63711739611026,1.0,63.0,344.9844970703125,0.5814801454544067
1398,32.12130473000001,67.53331799550361,1.0,42.0,336.2687683105469,0.6003345847129822
1407,32.86140100500001,3.0027857499203106,1.0,23.0,302.7232666015625,0.6217964291572571
1417,34.67864830500001,57.66968540143765,1.0,55.0,337.72003173828125,0.5036821365356445
1422,37.18196817499998,165.7689019986893,1.0,31.0,364.2662658691406,0.5097660422325134
1426,37.38078300500001,340.0833295006356,1.0,95.0,300.87274169921875,0.2162242531776428
1427,35.45245005500003,39.7060216994235,1.0,62.0,306.7982482910156,0.532548189163208
1437,36.25625442500002,40.75169874054184,0.0,100.0,286.7552490234375,0.0727724805474281
1443,38.315896310000014,131.61397325676927,0.0,23.0,288.08599853515625,0.5557289719581604
1446,30.84695294000001,27.085678748395253,0.0,5.0,362.6702575683594,0.6243965029716492
1448,34.472712600000015,27.84153194526893,1.0,42.0,337.3030090332031,0.4807267487049103
1450,36.334394160000016,22.69257619908155,0.0,9.0,285.11676025390625,0.557239294052124
1459,30.17217882499999,120.9439381441352,0.0,13.0,399.4845275878906,0.7144820690155029
1463,37.86585701000002,33.028918401999064,1.0,96.0,287.73828125,0.2338501065969467
1474,32.125292420000015,50.86655165928704,0.0,62.0,352.5590209960937,0.4256119132041931
1476,34.99016285000002,85.38874849203158,0.0,65.0,326.770751953125,0.5489110350608826
1477,36.20754764000004,250.88440929648831,0.0,84.0,286.48101806640625,0.4390247464179992
1478,36.21381401000002,108.4378919531566,0.0,31.0,315.0355224609375,0.4674130976200104
1479,33.227034200000006,81.9485292504834,0.0,34.0,319.176025390625,0.7179494500160217
1480,34.05077702000001,123.85089558389464,0.0,0.0,327.20025634765625,0.4836708307266235
1483,34.99623933000002,22.411816900866548,0.0,66.0,328.33526611328125,0.5236490964889526
1485,33.704702495000014,86.65920659322614,1.0,82.0,289.6492614746094,0.4748676419258117
1487,33.66767394500002,104.2536720067267,0.0,33.0,338.3367614746094,0.5487475991249084
1489,31.411116130000003,37.08224549146086,0.0,0.0,311.9385070800781,0.7753494381904602
1494,36.939003920000026,179.67059431518754,1.0,78.0,286.7662658691406,0.333136111497879
1506,30.805936700000007,30.322549051529805,0.0,5.0,338.44000244140625,0.619077742099762
1507,32.148648890000025,17.264353998588216,0.0,0.0,378.9477844238281,0.6546856164932251
1508,38.72767277500003,22.660405000331792,1.0,100.0,289.79327392578125,0.1460428535938263
1526,34.17895277000002,111.54115215681618,1.0,46.0,295.5147705078125,0.4287954866886139
1533,35.25562907000002,70.69919385287973,0.0,37.0,286.9380187988281,0.3496363162994385
1535,33.008945535,150.82936405022403,0.0,52.0,328.4267578125,0.6529492139816284
1536,34.49587918000003,119.76801268786554,0.0,47.0,302.1075134277344,0.44444540143013
1537,32.34205185500001,180.72831460762796,0.0,37.0,327.5945129394531,0.6355876326560974
1540,32.32781010500001,106.91194925091004,0.0,25.0,341.7607727050781,0.5149793028831482
1543,37.09234009500003,122.470732705288,0.0,89.0,284.9642639160156,0.3540408909320831
1557,34.51363389500003,110.4428745959904,0.0,25.0,340.1807861328125,0.6446529030799866
1558,36.77911654000004,101.31893100346088,0.0,79.0,290.7402648925781,0.2812988460063934
1565,33.96399729000003,214.2631428838096,1.0,42.0,338.5605163574219,0.5970237255096436
1567,32.00395271000002,79.00941084980505,0.0,28.0,342.259521484375,0.6442349553108215
1571,34.112871050000024,143.3657598524856,1.0,49.0,377.2830200195313,0.5018914341926575
1572,33.07977450500002,7.712786451057359,0.0,0.0,323.8630065917969,0.7201026678085327
1573,32.595555005,12.133766998135478,1.0,56.0,338.80328369140625,0.4315359592437744
1581,36.98191906000002,139.59426274439494,1.0,100.0,289.978759765625,0.3151559233665466
1587,33.998272435,15.909934918209078,0.0,30.0,418.623779296875,0.6114908456802368
1595,32.65679453000002,150.2532422905947,0.0,20.0,331.55426025390625,0.4943917691707611
1602,38.22807218500002,2.000371551040553,0.0,35.0,286.97625732421875,0.4645297825336456
1605,32.923969760000006,62.584432605685976,0.0,6.0,345.5760192871094,0.6177130937576294
1613,34.191200675000026,2.000068198969218,0.0,0.0,320.49151611328125,0.6571889519691467
1619,33.09809889,50.27075790180815,0.0,43.0,313.32049560546875,0.6148566603660583
1626,36.205268960000026,115.46416234708542,0.0,31.0,289.1542663574219,0.4328591227531433
1634,34.47318732500001,26.107652370925223,1.0,35.0,373.582763671875,0.5432522892951965
1637,35.49963772000001,38.56522034552682,0.0,20.0,298.35577392578125,0.6424685716629028
1639,35.73358220000002,103.32808509528854,0.0,85.0,287.8185119628906,0.4072853326797485
1655,35.522519465000016,63.496908147438745,1.0,65.0,326.83575439453125,0.455127865076065
1661,32.62508290000005,22.34438600108506,1.0,30.0,321.7712707519531,0.6908934712409973
1664,28.080445530000024,1.6992327993587804,0.0,0.0,345.1565246582031,0.746580183506012
1671,31.328608925000022,242.4072798963564,0.0,0.0,381.0425109863281,0.6112184524536133
1679,31.92619275500003,14.981730001576691,0.0,4.0,366.1180114746094,0.6792698502540588
1681,33.09021845500002,13.884982998044796,0.0,0.0,367.7107543945313,0.6172364950180054
1690,36.95808786500002,8.059579099094563,0.0,44.0,287.25701904296875,0.4882481694221496
1691,35.347345940000004,38.10233349941363,0.0,0.0,285.3655090332031,0.6314252614974976
1697,33.99827243500004,104.07484638094635,0.0,55.0,350.3025207519531,0.5292543172836304
1698,33.285710210000005,190.9182930454281,1.0,46.0,337.6285095214844,0.5751878023147583
1700,35.97569195000002,39.27688605133402,1.0,57.0,293.61376953125,0.4562582373619079
1706,35.702250350000014,243.86170244823472,1.0,78.0,287.5005187988281,0.4454876184463501
1708,33.712677875000004,139.9306820596909,0.0,18.0,355.11102294921875,0.5879303812980652
1720,33.917189405000016,86.21645130524202,1.0,65.0,307.1817626953125,0.6221437454223633
1723,35.14739177000003,26.99968764858169,1.0,42.0,342.6202697753906,0.6044129133224487
1727,32.432344550000025,382.5817600030864,1.0,100.0,325.6025085449219,0.126637190580368
1728,31.73506847000001,261.6462291306466,1.0,51.0,319.94403076171875,0.6048314571380615
1729,35.59951985999999,25.377021297431224,1.0,42.0,326.7352600097656,0.6112229824066162
1730,31.90824815000002,25.80005890547863,0.0,17.0,312.54327392578125,0.6984502077102661
1732,38.21079219500001,78.6797012460421,1.0,97.0,295.57275390625,0.2427138537168502
1734,32.62232949500002,71.91645661053107,0.0,35.0,372.7227783203125,0.3995416462421417
1737,36.63223662500002,175.19717000055044,1.0,73.0,290.4460144042969,0.3175925314426422
1740,38.06343755500002,47.21285569945417,1.0,100.0,290.8960266113281,0.3046662807464599
1742,32.77072853,139.64728225847844,0.0,0.0,325.9425048828125,0.7164937257766724
1749,32.71537559500003,89.02289823075219,0.0,18.0,378.0540161132813,0.6316591501235962
1750,33.19959509500001,89.18561459989856,1.0,30.0,332.5500183105469,0.5690904855728149
1751,33.004767955000034,63.11218795353023,0.0,24.0,345.1497802734375,0.5058685541152954
1766,31.02782316500001,46.47796240392419,0.0,8.0,309.7239990234375,0.6570916771888733
1769,33.33099897500002,208.54396632200744,1.0,83.0,309.0975341796875,0.5504436492919922
1770,34.65263337500001,64.76060860573655,1.0,66.0,367.0275268554688,0.4818738102912903
1773,38.29453368500006,52.93622930130428,0.0,50.0,287.8934936523437,0.280311107635498
1779,33.32492249500004,0.3979715994475424,1.0,59.0,297.74676513671875,0.521838903427124
1780,33.952319055,69.0411709625468,0.0,26.0,340.6567687988281,0.5584021210670471
1781,35.10324234500005,29.00767889749146,0.0,28.0,289.65350341796875,0.499915599822998
1788,36.74873414,79.85907616497519,1.0,100.0,284.8167724609375,0.3508582413196563
1789,32.22859258000001,32.033400003589136,0.0,9.0,297.114013671875,0.7092387676239014
1795,33.923455775,152.78766015507006,1.0,43.0,308.1420288085937,0.6336318254470825
1808,34.396566710000016,26.935660181336317,1.0,53.0,309.8125305175781,0.6104534268379211
1815,34.927783985000005,0.209218619846168,0.0,3.0,285.20953369140625,0.7330367565155029
1817,34.309692035000026,161.3656661059798,1.0,67.0,320.72027587890625,0.545508861541748
1820,36.80797982000003,58.77874819817979,1.0,96.0,293.45025634765625,0.4149913489818573
1821,36.005599625000016,4.081730300564908,0.0,67.0,286.01251220703125,0.4254158437252044
1832,31.505396515000037,45.00274635153181,0.0,45.0,305.3705139160156,0.6404858231544495
1837,34.16727453500003,101.57034139842592,0.0,25.0,295.3099975585937,0.5620715022087097
1840,34.552371455000014,142.11935240538884,0.0,42.0,298.7587890625,0.6178077459335327
1841,33.89839029500001,25.525347098539854,0.0,26.0,334.9937744140625,0.578586220741272
1844,33.59561069000001,0.9163609806173224,0.0,0.0,355.2450256347656,0.6627334356307983
1845,34.656051395000034,41.12108300324419,1.0,72.0,362.76275634765625,0.5104270577430725
1848,32.657079365000044,159.20297449749626,0.0,34.0,337.95526123046875,0.5617979168891907
1853,34.46340799000004,30.12882995539337,0.0,59.0,321.6947631835937,0.5360700488090515
1857,32.52064340000005,157.9096592414452,0.0,30.0,340.9980163574219,0.5772714614868164
1871,33.78986816000002,82.2529648983339,0.0,25.0,294.8625183105469,0.712275505065918
1872,33.11404965000004,302.5652676223309,1.0,100.0,322.968994140625,0.3187094330787658
1873,37.29723140500003,254.30698018606617,1.0,94.0,286.2070007324219,0.2592059373855591
1876,33.98611947500001,71.01352850412579,0.0,76.0,340.41278076171875,0.4223297834396362
1877,34.03938362000001,23.18124575635568,0.0,62.0,350.1490173339844,0.4819092452526092
1880,34.423910870000014,96.81970750323984,0.0,21.0,342.1017761230469,0.4262677431106567
1884,34.51971037500003,4.240457951745949,1.0,85.0,306.10076904296875,0.4062127768993377
1891,34.10271193500004,44.85355259057968,1.0,46.0,324.3115234375,0.538307785987854
1892,32.61264510500001,2.4194430012300776,0.0,5.0,342.2235107421875,0.6750164031982422
1894,33.110251850000026,123.06438179004137,1.0,41.0,355.97149658203125,0.6207008957862854
1895,33.798698045,23.419873502214983,0.0,18.0,339.7010192871094,0.5573990345001221
1896,35.214897665000024,26.67450325245529,0.0,22.0,302.1987609863281,0.5714340209960938
1901,34.065873275000044,131.2722079861669,1.0,46.0,342.791015625,0.5952698588371277
1911,32.935078325000006,147.5563980981211,0.0,48.0,329.718505859375,0.5032145977020264
1915,34.624149875,1.0233192543017016,1.0,100.0,295.2799987792969,0.3565973341464996
1916,32.400443030000005,65.34593779607671,0.0,30.0,327.385498046875,0.5810835361480713
1917,33.616783424999994,41.42460010170351,1.0,57.0,316.1510009765625,0.5978579521179199
1921,35.92964362500003,246.11784227081503,1.0,67.0,334.85601806640625,0.5678588151931763
1926,36.77978115500002,35.24855385587796,0.0,81.0,289.97076416015625,0.2829648554325104
1932,34.32137027000003,82.88108360163227,0.0,32.0,337.0205078125,0.4625269174575805
1934,34.01023550500001,88.48203200404917,0.0,0.0,326.27325439453125,0.50303715467453
1939,34.209145280000016,5.970565293624059,1.0,55.0,373.8232727050781,0.5392090082168579
1941,34.14334839500002,119.48678164594132,1.0,35.0,348.8642578125,0.4078676402568817
1943,33.809806610000024,48.767529495398136,0.0,39.0,303.29327392578125,0.6437418460845947
1949,32.954162270000026,39.53104475227266,0.0,0.0,336.23150634765625,0.6535191535949707
1953,33.52307271000001,124.26632270071056,0.0,38.0,341.103271484375,0.5583664774894714
1956,36.03826070500005,69.35694890306998,0.0,100.0,285.7687683105469,0.4173246622085571
1958,33.09515559500002,220.07446179051345,1.0,60.0,293.80926513671875,0.5532456636428833
1960,37.45996713500003,50.32807537992458,1.0,100.0,287.75701904296875,0.3351337909698486
1962,30.340611254999995,50.31438568836427,0.0,9.0,310.3467712402344,0.7018924355506897
1974,32.82826520000002,11.86473570122801,1.0,34.0,299.67950439453125,0.6958069205284119
1977,35.404407885,117.04311349560903,1.0,91.0,284.7717590332031,0.3523284792900085
1981,34.494834784999995,14.674409099324048,0.0,81.0,367.3590087890625,0.4282480478286743
1983,34.08552689000001,190.5546978917108,0.0,17.0,345.1400146484375,0.6160752177238464
1986,35.50941705500001,136.51339321010622,0.0,62.0,295.3365173339844,0.4869234263896942
1987,34.07052558000003,0.0042568499829206,1.0,43.0,313.55377197265625,0.4472683668136596
1993,31.657308515000004,47.20418199275213,1.0,53.0,354.7447814941406,0.5225043892860413
1996,34.28035403000001,114.5322849512871,1.0,84.0,288.5390014648437,0.4764019846916199
2001,36.82051256000002,264.7180702931598,1.0,95.0,292.9925231933594,0.4227173030376434
2007,37.315650735000006,185.73251799956856,1.0,93.0,288.9425048828125,0.3560615181922912
2010,37.05550143499998,129.1968954597843,1.0,97.0,291.9002685546875,0.4116365611553192
2012,33.21336212,65.50402649907178,1.0,91.0,324.08477783203125,0.5544130206108093
2013,36.08905628,102.53824650759746,0.0,100.0,286.9637451171875,0.2996369004249573
2014,35.52622232000003,102.9473393529509,1.0,51.0,293.8705139160156,0.447770744562149
2017,34.788784505,130.52485408964705,1.0,100.0,342.5772705078125,0.365827739238739
2023,34.908415205000004,129.00514684877268,1.0,57.0,371.2420043945313,0.4210134446620941
2025,37.61187913500004,288.6873690962884,1.0,100.0,290.06024169921875,0.056343887001276
2039,38.49334851500003,159.03325245280905,1.0,98.0,288.6987609863281,0.3663976788520813
2042,38.447869860000026,234.55980337631223,1.0,59.0,288.5457763671875,0.427836924791336
2046,36.66252408000005,126.743308551328,1.0,41.0,287.4587707519531,0.4372420012950897
2049,33.272322965000015,150.07050482793358,1.0,66.0,373.2377624511719,0.5442925095558167
2058,34.303710499999994,67.67992869501417,1.0,73.0,343.8792724609375,0.4887766242027282
2063,36.05259740000002,120.33533660032464,1.0,70.0,289.8070068359375,0.6340019106864929
2065,32.33550065,90.0491065031908,0.0,3.0,315.0575256347656,0.6679341793060303
2072,35.16789989000002,195.35619558963344,1.0,79.0,373.13226318359375,0.4072921276092529
2073,33.53266215500001,44.35658250381641,0.0,0.0,295.20477294921875,0.6027933955192566
2077,34.47451655500005,21.319400004422665,0.0,18.0,355.4670104980469,0.6261091232299805
2079,32.42949620000002,48.08762385103842,0.0,37.0,344.3175048828125,0.6388776898384094
2082,33.98241662000001,83.41608936404312,0.0,65.0,416.999755859375,0.5135869383811951
2091,33.72055831000002,137.8273392388237,1.0,33.0,340.69500732421875,0.4702331125736236
2094,33.67365548000002,57.16704904631524,0.0,50.0,336.85601806640625,0.6235450506210327
2099,34.33361817500004,48.82999999448657,1.0,100.0,335.1742553710937,0.1707685440778732
2105,33.18373928000004,73.07063910179802,0.0,21.0,368.4825134277344,0.5211036205291748
2109,34.42998735000003,200.8336944032997,1.0,55.0,305.8910217285156,0.589412271976471
2110,35.06165643500002,32.59701500047263,0.0,13.0,344.0625,0.6508954167366028
2116,32.532321635,0.1575971094348201,0.0,3.0,321.9525146484375,0.7358031272888184
2117,35.00497427000002,18.238275899188928,1.0,53.0,302.9725036621094,0.3678888976573944
2120,33.38207938500005,23.90896679400341,1.0,25.0,320.0057678222656,0.598442792892456
2121,36.04063433000002,16.837823996127604,1.0,41.0,294.30126953125,0.5170316100120544
2132,32.503268465000026,12.447670398961652,0.0,0.0,305.0835266113281,0.7660097479820251
2142,31.20328152500001,109.093770541638,0.0,1.0,332.8587646484375,0.6772897243499756
