,flaeche,buildup,imprevious,DGM,NDVI
108966,25.92407900205227,0.0,17.0,319.4770202636719,0.63850337266922
108972,73.34664400236537,0.0,22.0,305.8125,0.3005838990211487
108981,271.31478695749183,0.0,35.0,309.3887634277344,0.418185144662857
108995,254.32927205545295,0.0,35.0,311.3167724609375,0.4522236585617065
109007,400.0,1.0,100.0,305.16552734375,0.081105999648571
109011,7.435332900393559,0.0,28.0,323.1107788085937,0.4248123168945312
109013,136.51894813880702,0.0,42.0,320.74176025390625,0.5879679918289185
109018,64.4655930577192,1.0,91.0,304.2260131835937,0.1881145685911178
109020,64.63861040284948,0.0,27.0,321.2742614746094,0.4839667081832886
109023,65.46322624568192,1.0,63.0,307.2152709960937,0.4853162467479706
109024,11.491752501165903,1.0,100.0,304.8345031738281,0.1664534956216812
109030,158.7414450089343,0.0,24.0,335.5570068359375,0.4894101321697235
109031,400.0131949986502,1.0,100.0,300.9825134277344,0.1218076795339584
109036,36.68354310563857,0.0,73.0,326.0375061035156,0.1079155355691909
109041,263.2171325683218,1.0,100.0,304.23175048828125,0.1331616342067718
109060,387.6758233247958,0.0,100.0,303.9567565917969,0.2074831575155258
109066,22.5851056993024,1.0,40.0,317.0370178222656,0.6029324531555176
109067,250.55888724749133,0.0,31.0,321.1437683105469,0.3534141480922699
109071,9.30964404940368,0.0,77.0,304.7537536621094,0.4722446799278259
109072,399.91499999538064,1.0,100.0,300.88726806640625,0.0720842853188514
109075,110.33807021966224,0.0,100.0,321.4072570800781,0.2253606617450714
109080,15.410976000145428,1.0,90.0,302.770751953125,0.3040838539600372
109084,107.38523505048624,0.0,42.0,327.9867553710937,0.5186423063278198
109085,73.39800000190735,1.0,100.0,303.59527587890625,0.1672843247652053
109091,222.94014996925472,0.0,30.0,305.540771484375,0.4620524048805237
109094,124.96629699749144,1.0,75.0,320.6182556152344,0.2881466448307037
109099,70.8499379031345,1.0,100.0,305.4420166015625,0.2104149758815765
109101,22.50222000206706,0.0,70.0,310.2335205078125,0.5157363414764404
109104,151.87799374925856,1.0,44.0,306.2567749023437,0.4739164412021637
109112,2.480716750832692,0.0,43.0,315.30877685546875,0.5917643308639526
109115,70.09836334493538,0.0,66.0,303.87677001953125,0.5044338703155518
109116,189.82580175797304,1.0,75.0,326.9940185546875,0.5642972588539124
109118,174.69386575797847,1.0,69.0,310.5887756347656,0.4538301229476928
109135,30.79495720190068,0.0,20.0,315.82476806640625,0.4990082681179046
109136,177.37534110381597,0.0,0.0,323.07476806640625,0.4925124049186706
109149,1.83154496076274,0.0,82.0,319.84228515625,0.3251829743385315
109157,7.682610849852962,1.0,83.0,303.9697570800781,0.2674967348575592
109160,193.80771645004592,1.0,73.0,317.4100036621094,0.5767717361450195
109162,90.891362317502,0.0,30.0,303.8724975585937,0.5940259695053101
109164,92.27877764536652,1.0,53.0,331.1540222167969,0.5548607110977173
109165,75.51015274567976,0.0,58.0,302.8577575683594,0.4583200514316559
109169,57.59175855159378,1.0,69.0,332.8442687988281,0.5181568264961243
109171,128.53202703613982,0.0,47.0,315.7862548828125,0.3778026700019836
109174,127.51463208447176,0.0,61.0,306.3520202636719,0.5315380692481995
109190,381.247037993408,1.0,63.0,318.6810302734375,0.6217705607414246
109196,398.8020880003444,1.0,100.0,305.10125732421875,0.1276154965162277
109205,398.8704269161865,1.0,100.0,305.239013671875,0.0430880188941955
109212,41.396113104315575,0.0,80.0,300.4015197753906,0.2372842282056808
109213,89.01788640873782,1.0,29.0,314.1852722167969,0.6019288897514343
109220,102.83149780405604,1.0,80.0,306.53302001953125,0.4905392527580261
109223,215.7888959890615,1.0,92.0,318.62628173828125,0.5772777199745178
109225,20.30088844956399,0.0,9.0,303.2092590332031,0.5448544025421143
109226,83.01859385331261,0.0,27.0,320.8232727050781,0.5552558302879333
109229,68.86949949145261,0.0,32.0,305.2895202636719,0.5445044636726379
109233,6.7397382480922925,0.0,18.0,314.7742614746094,0.5435588359832764
109234,96.0511485885549,0.0,15.0,312.93377685546875,0.6065090298652649
109235,103.25889680963982,1.0,100.0,303.874755859375,0.2699764668941498
109244,16.907198001227385,0.0,11.0,303.29425048828125,0.611065685749054
109253,379.00479569951415,1.0,83.0,305.5765075683594,0.1973208785057068
109259,7.635494547589347,1.0,77.0,300.0945129394531,0.3364230990409851
109263,72.83541049284642,1.0,56.0,309.228515625,0.5341547131538391
109267,32.08299998193979,1.0,64.0,300.9092712402344,0.2100430130958557
109268,192.5660000182688,1.0,100.0,323.0480041503906,0.1974194794893264
109270,108.85060320721756,0.0,50.0,316.1717529296875,0.4791307151317596
109280,227.96093482677395,1.0,100.0,304.9207763671875,0.0523234568536281
109281,17.99155071131867,1.0,100.0,303.728515625,0.3250981867313385
109282,2.6697965991273533,0.0,0.0,279.7740173339844,0.6804395318031311
109285,6.5377729973284975,1.0,100.0,319.0697631835937,0.3659211993217468
109286,45.48976110345856,0.0,22.0,313.60400390625,0.4930957853794098
109287,70.7280889924239,1.0,100.0,319.2190246582031,0.3966369926929474
109289,28.277398494444217,1.0,37.0,328.3885192871094,0.6166856288909912
109290,147.89599625081806,1.0,96.0,301.2680053710937,0.347117155790329
109292,37.02133495770232,0.0,15.0,335.5870056152344,0.5835062265396118
109297,20.896065148200623,1.0,35.0,304.7969970703125,0.5587230324745178
109300,59.07163300284744,1.0,100.0,300.4725036621094,0.0808185338973999
109301,391.08781588925285,0.0,72.0,302.55401611328125,0.491340696811676
109308,263.6189999990165,1.0,71.0,302.1727600097656,0.5224707126617432
109312,293.61254325907004,1.0,100.0,319.47625732421875,0.1263807266950607
109313,26.82254185245793,0.0,71.0,308.74951171875,0.4351928830146789
109317,73.45266084414591,0.0,50.0,311.01251220703125,0.386169284582138
109328,393.40394441012944,1.0,100.0,306.38201904296875,0.0645728409290313
109344,89.87053729922377,0.0,42.0,303.8687744140625,0.493476927280426
109346,49.36518765515781,1.0,59.0,301.7685241699219,0.4936036169528961
109350,330.74939604225204,1.0,100.0,309.7130126953125,0.1592299342155456
109359,66.7295859977717,1.0,68.0,319.009033203125,0.4090416431427002
109362,158.39523724260806,1.0,78.0,307.0162658691406,0.5031746625900269
109378,86.73929075614774,0.0,29.0,325.57000732421875,0.62567538022995
109383,4.055215346687288,0.0,0.0,295.98150634765625,0.1572125107049942
109386,24.217242098966484,1.0,100.0,305.37725830078125,0.3477169871330261
109395,120.86816775747243,1.0,52.0,312.85577392578125,0.4812352061271667
109396,398.7414543299036,1.0,100.0,304.7850341796875,0.052788108587265
109397,109.64304565074733,1.0,74.0,306.49200439453125,0.4979730248451233
109405,115.38474950442269,0.0,30.0,312.0087585449219,0.4971224069595337
109418,15.25376659864832,0.0,0.0,297.9630126953125,0.6311240196228027
109420,6.9186057991823375,0.0,17.0,331.2215270996094,0.621405303478241
109422,136.99902119745755,0.0,24.0,317.5552673339844,0.5901786088943481
109432,4.825521999992777,0.0,0.0,323.30401611328125,0.3830879628658294
109436,40.130978003056654,0.0,46.0,320.0842590332031,0.2635709941387176
109441,54.60212734287727,0.0,16.0,325.2062683105469,0.6630440950393677
109453,3.8713597004377815,1.0,100.0,321.8750305175781,0.1374434381723404
109458,18.33014100047426,0.0,28.0,309.39727783203125,0.4827168881893158
109459,74.32221420702189,1.0,77.0,315.1080322265625,0.3832403719425201
109460,400.0288509003093,1.0,100.0,323.78326416015625,0.0414764173328876
109462,0.6304349996210634,0.0,86.0,305.81524658203125,0.4418900310993194
109463,400.0,1.0,100.0,305.03350830078125,0.0602516271173954
109467,11.26288124746508,1.0,87.0,305.4222717285156,0.3449360132217407
109476,136.60782214472425,0.0,20.0,306.14801025390625,0.5499857068061829
109478,399.9409999884665,1.0,100.0,300.86700439453125,0.0613573491573333
109481,28.365761258012785,0.0,4.0,321.5972595214844,0.3430271446704864
109483,171.43979939198368,1.0,100.0,305.28326416015625,0.1957359760999679
109486,60.430056997065,0.0,31.0,326.144775390625,0.5888164043426514
109494,127.9391500041442,1.0,83.0,320.4737548828125,0.4547205865383148
109496,48.941430852913655,0.0,0.0,297.5800170898437,0.3381473124027252
109497,79.43267968372193,1.0,78.0,316.6122436523437,0.3792950809001922
109503,34.516211297819005,0.0,43.0,303.6717529296875,0.3647409975528717
109505,138.84891964661853,1.0,68.0,331.5055236816406,0.6632694005966187
109508,43.61797579237823,0.0,19.0,305.499755859375,0.6866012811660767
109510,37.07363655075918,0.0,35.0,329.9750061035156,0.5868273973464966
109515,28.297047103354885,0.0,16.0,327.60675048828125,0.6220247149467468
109517,38.873935660511975,1.0,90.0,310.56201171875,0.2425258159637451
109521,144.37492520491728,0.0,23.0,314.0175170898437,0.5797430872917175
109534,240.08500000461936,1.0,100.0,305.51153564453125,0.0968753322958946
109541,27.182070497657367,0.0,83.0,308.760498046875,0.4906243979930877
109542,400.0,1.0,100.0,300.9320068359375,0.158708170056343
109543,96.01104244967054,0.0,22.0,301.6612548828125,0.5204094052314758
109544,296.0773035061408,0.0,93.0,300.52276611328125,0.1948074400424957
109555,155.74499379926417,1.0,84.0,285.1152648925781,0.3759759068489074
109557,322.2495273345487,1.0,100.0,322.0702514648437,0.0779938772320747
109588,153.39318500343435,1.0,100.0,304.5572509765625,0.1235026493668556
109597,0.1607774998821225,0.0,0.0,303.45050048828125,0.6272865533828735
109598,229.95767753167772,1.0,42.0,319.666259765625,0.3501871228218078
109599,23.432319358150853,0.0,45.0,325.916259765625,0.5106408596038818
109600,54.52411004628005,0.0,36.0,307.41326904296875,0.5504792332649231
109607,19.81336700155362,0.0,47.0,326.3477783203125,0.3542419970035553
109619,52.31815939513501,1.0,95.0,308.5517578125,0.4153036773204803
109620,400.0,1.0,100.0,300.8967590332031,0.0645449087023735
109625,89.4507732604888,0.0,46.0,313.9742736816406,0.5274492502212524
109629,152.2473449856411,1.0,100.0,322.7952575683594,0.2574359178543091
109635,163.34072999164505,1.0,75.0,320.884521484375,0.4627661108970642
109637,152.25237760790736,0.0,30.0,319.9330139160156,0.3796669840812683
109641,14.75136419678186,0.0,30.0,320.2552490234375,0.5819648504257202
109643,400.0,1.0,100.0,305.67352294921875,0.0617727749049663
109648,150.59408447883746,0.0,66.0,313.5922546386719,0.3621179759502411
109649,235.6819999963045,1.0,100.0,304.9177551269531,0.0608207955956459
109651,26.573066099018074,0.0,100.0,305.5660095214844,0.0445649661123752
109657,20.34891086380466,0.0,32.0,322.8652648925781,0.4772316813468933
109658,11.591470999263828,0.0,32.0,322.66778564453125,0.575170636177063
109663,386.3189285784662,1.0,100.0,305.5685119628906,0.0873064547777175
109672,9.597461631145505,0.0,98.0,304.655517578125,0.3121888935565948
109692,11.032413040827509,0.0,70.0,303.6742553710937,0.503017008304596
109698,109.8534994998497,0.0,100.0,304.7172546386719,0.0923981517553329
109705,236.0829999949783,1.0,100.0,305.0012512207031,0.2692253291606903
109706,210.7305630239879,1.0,100.0,300.73077392578125,0.0841921120882034
109715,98.77638379977908,0.0,60.0,313.9642639160156,0.5386038422584534
109716,37.270426146869546,0.0,41.0,313.4980163574219,0.5260463356971741
109723,93.28625145109538,1.0,100.0,304.4217529296875,0.4200460612773895
109727,57.928960954055405,0.0,27.0,333.5452575683594,0.5597215890884399
109728,29.830084799848333,0.0,43.0,323.5882568359375,0.5374239087104797
109739,13.8199609972522,0.0,64.0,305.0787658691406,0.4354355931282043
109745,39.413345902963705,1.0,95.0,317.42877197265625,0.4030781984329223
109747,118.6564150003713,1.0,75.0,301.8715209960937,0.0933224037289619
109752,141.3256603880745,1.0,79.0,300.77301025390625,0.5636494755744934
109754,64.8629680110513,1.0,40.0,337.8582763671875,0.551563024520874
109764,7.643500503047079,0.0,34.0,304.0425109863281,0.511150598526001
109765,11.444363553076409,0.0,50.0,326.6295166015625,0.6036069989204407
109769,149.9714804872482,1.0,75.0,305.60174560546875,0.3493087887763977
109770,29.891878000242198,0.0,89.0,305.52276611328125,0.3221054673194885
109771,299.21068930326174,1.0,100.0,305.552001953125,0.3201818168163299
109777,168.5700000077486,1.0,27.0,335.7122802734375,0.4648258686065674
109784,248.3953379937732,1.0,100.0,322.5992431640625,0.2000969648361206
109787,115.32508559107046,1.0,67.0,330.4875183105469,0.5340596437454224
109789,127.28275909862928,0.0,22.0,322.59149169921875,0.3557696640491485
109793,73.10806694162068,0.0,8.0,309.2802734375,0.5812641978263855
109797,339.6906453350108,1.0,100.0,304.9852600097656,0.0387258380651474
109807,13.499652002587496,0.0,0.0,310.7332458496094,0.4875306487083435
109819,41.188172946442144,0.0,40.0,310.7957763671875,0.5605779886245728
109828,67.86250720325361,0.0,20.0,320.6180114746094,0.5379312634468079
109831,37.82368601396538,1.0,77.0,313.05126953125,0.4289358258247375
109832,129.21802050818275,1.0,62.0,327.7342529296875,0.6018450260162354
109844,312.91262969922275,1.0,100.0,321.3125,0.3040264546871185
109845,26.778068305213285,0.0,62.0,323.33502197265625,0.3208023309707641
109851,131.69010950484557,0.0,35.0,300.7270202636719,0.2578252553939819
109854,315.14413260883595,1.0,100.0,287.1185302734375,0.2528239488601684
109859,42.096201201638216,0.0,30.0,333.718017578125,0.519191324710846
109862,12.055984749121883,0.0,0.0,313.4212646484375,0.6622341275215149
109866,36.701810156165,1.0,100.0,321.6905212402344,0.0918013900518417
109868,400.00278589069165,1.0,99.0,316.3720092773437,0.438313364982605
109872,208.07606418856795,0.0,45.0,319.67449951171875,0.6079192161560059
109877,85.01734134828502,1.0,52.0,336.5210266113281,0.5475783348083496
109880,194.97015043708592,1.0,100.0,304.8495178222656,0.074057750403881
109883,321.37190021677173,1.0,93.0,305.530517578125,0.3297447860240936
109898,8.859002998224486,1.0,55.0,312.0525207519531,0.639542818069458
109901,124.11884529609864,0.0,12.0,320.0360107421875,0.711268424987793
109916,9.549305999438424,1.0,100.0,301.7172546386719,0.350314050912857
109918,0.7024532901244694,1.0,100.0,303.6780090332031,0.1913304030895233
109924,245.78300000168383,1.0,100.0,304.9867553710937,0.2865999042987823
109938,94.21856280837184,1.0,68.0,317.2635192871094,0.4412561357021332
109944,400.0,1.0,100.0,306.8597717285156,0.0836737975478172
109960,2.4686664009228223,0.0,74.0,304.88250732421875,0.4244207739830017
109966,189.10924898334028,1.0,100.0,305.18377685546875,0.0739542171359062
109970,270.6249766458441,1.0,100.0,305.5112609863281,0.1860217154026031
109975,400.0,1.0,100.0,301.4465026855469,0.1545814871788025
109983,163.92101249509184,0.0,100.0,322.37127685546875,0.3247113525867462
109988,400.0,1.0,100.0,323.8207702636719,0.0471532493829727
109990,23.562478344975588,0.0,66.0,333.3412475585937,0.5223694443702698
109996,7.315208003500903,0.0,23.0,312.71051025390625,0.2940398156642914
109998,182.6556700515764,0.0,20.0,330.9645080566406,0.4369581341743469
109999,254.4372395056121,1.0,87.0,304.9690246582031,0.2342389225959777
110019,22.134281601280964,0.0,38.0,312.4775085449219,0.5995020866394043
110020,237.34446485006785,1.0,100.0,304.1722717285156,0.1092930287122726
110022,380.1264085414603,1.0,82.0,306.156005859375,0.4110976159572601
110024,30.589225941855524,0.0,54.0,285.0972595214844,0.441094309091568
110028,94.08368914636796,0.0,47.0,307.15252685546875,0.5486189723014832
110031,41.71835205528765,0.0,0.0,334.36651611328125,0.5923757553100586
110034,279.2695217411257,1.0,100.0,303.7490234375,0.1904339790344238
110042,153.45281800322996,1.0,100.0,323.7750244140625,0.0881998166441917
110048,115.98413790484086,1.0,100.0,300.02752685546875,0.3084507584571838
110049,10.731925196613496,0.0,58.0,305.28253173828125,0.3028089106082916
110051,17.572902397395648,0.0,0.0,336.65802001953125,0.6412457227706909
110053,18.697453350642547,1.0,45.0,319.33026123046875,0.5988381505012512
110056,88.05667121452653,1.0,87.0,305.40802001953125,0.3319310843944549
110058,355.1088695016197,1.0,100.0,305.41827392578125,0.2095181494951248
110059,16.2346320015753,1.0,45.0,310.0762634277344,0.6037428975105286
110082,25.99900650076996,0.0,27.0,305.6775207519531,0.4636104702949524
110085,110.19796720937848,0.0,60.0,322.89727783203125,0.4060626327991485
110090,3.401956901898993,0.0,37.0,319.0615234375,0.5092947483062744
110095,138.25778114407518,0.0,37.0,328.1672668457031,0.582741379737854
110101,164.43931043790187,0.0,40.0,305.5167541503906,0.4416455924510956
110114,382.2977180503216,1.0,100.0,305.3100280761719,0.0330239571630954
110117,4.668943565167894,0.0,99.0,321.790771484375,0.2384067922830581
110125,390.430278997635,0.0,100.0,305.1527709960937,0.1337388902902603
110126,55.28696331381504,0.0,25.0,322.4945068359375,0.5593635439872742
110136,35.206775701453275,1.0,36.0,314.9550170898437,0.5823861956596375
110141,91.20462520218774,1.0,100.0,304.634765625,0.3396698534488678
110145,50.46403933971666,1.0,75.0,315.9452514648437,0.4819326996803283
110151,22.11048699495216,0.0,0.0,293.9277648925781,0.5929116606712341
110156,20.07544500286907,0.0,23.0,331.3285217285156,0.6343676447868347
110158,14.663942697817197,0.0,32.0,303.7297668457031,0.6353994607925415
110160,400.0,1.0,100.0,305.1235046386719,0.0745158642530441
110163,23.13367499810229,0.0,29.0,310.2870178222656,0.5552077293395996
110165,360.438161152218,0.0,0.0,320.45526123046875,0.5380930304527283
110166,252.24140700108896,0.0,19.0,321.0037536621094,0.3290709555149078
110169,189.95096057796133,0.0,18.0,320.4522705078125,0.3948753178119659
